year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,latitude,longitude,school_id
"2019","240012000358","Chapel Hill Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.4007","-76.4357","00358"
"2019","240009000153","Charles Carroll Barrister Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","39.2797","-76.636","00153"
"2019","240051001004","Charles Carroll Middle","MD","Prince Georges County Public Schools","Middle","Regular school","No","38.9673","-76.8814","01004"
"2019","240069001315","Charles H. Chipman Elementary","MD","Wicomico County Public Schools","Primary","Regular school","No","38.3762","-75.6027","01315"
"2019","240051002951","Charles Herbert Flowers High","MD","Prince Georges County Public Schools","High","Regular school","No","38.9315","-76.835","02951"
"2019","240012000359","Charlesmont Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.2733","-76.4861","00359"
"2019","240024000563","Charlestown Elementary","MD","Cecil County Public Schools","Primary","Regular school","No","39.5744","-75.9823","00563"
"2019","240012000360","Chase Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.3443","-76.3929","00360"
"2019","240012000361","Chatsworth School","MD","Baltimore County Public Schools","Primary","Regular school","No","39.4636","-76.8266","00361"
"2019","240051001006","Cherokee Lane Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","39.005","-76.9634","01006"
"2019","240024000564","Cherry Hill Middle","MD","Cecil County Public Schools","Middle","Regular school","No","39.6741","-75.860191","00564"
"2019","240006000042","Chesapeake Bay Middle","MD","Anne Arundel County Public Schools","Middle","Regular school","No","39.1124","-76.4583","00042"
"2019","240060001639","Chesapeake Charter School","MD","St. Marys County Public Schools","Primary","Regular school","Yes","38.2429","-76.4929","01639"
"2019","240024000565","Chesapeake City Elementary","MD","Cecil County Public Schools","Primary","Regular school","No","39.527","-75.8159","00565"
"2019","240012000362","Chesapeake High","MD","Baltimore County Public Schools","High","Regular school","No","39.2927","-76.4194","00362"
"2019","240006000058","Chesapeake High","MD","Anne Arundel County Public Schools","High","Regular school","No","39.1107","-76.4623","00058"
"2019","240051001708","Chesapeake Math and IT Public Charter","MD","Prince Georges County Public Schools","Other","Regular school","Yes","39.092568","-76.900296","01708"
"2019","240051001726","Chesapeake Math and IT South Public Charter","MD","Prince Georges County Public Schools","Other","Regular school","Yes","38.80693","-76.839752","01726"
"2019","240006001401","Chesapeake Science Point","MD","Anne Arundel County Public Schools","High","Regular school","Yes","39.167998","-76.734678","01401"
"2019","240012000363","Chesapeake Terrace Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.2213","-76.4491","00363"
"2019","240048000803","Chevy Chase Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","38.978344","-77.080382","00803"
"2019","240051001009","Chillum Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.9577","-76.9837","01009"
"2019","240030000841","Choptank Elementary School","MD","Dorchester County Public Schools","Primary","Regular school","No","38.5557","-76.0915","00841"
"2019","240060001218","Chopticon High","MD","St. Marys County Public Schools","High","Regular school","No","38.359659","-76.706229","01218"
"2019","240039000468","Church Creek Elementary","MD","Harford County Public Schools","Primary","Regular school","No","39.4754","-76.2483","00468"
"2019","240054001192","Church Hill Elementary School","MD","Queen Annes County Public Schools","Primary","Regular school","No","39.1474","-75.9807","01192"
"2019","240012000364","Church Lane Elementary Technology","MD","Baltimore County Public Schools","Primary","Regular school","No","39.3689","-76.7796","00364"
"2019","240039000684","Churchville Elementary","MD","Harford County Public Schools","Primary","Regular school","No","39.561211","-76.245204","00684"
"2019","240009001478","City Neighbors Charter School","MD","Baltimore City Public Schools","Primary","Regular school","Yes","39.348788","-76.534423","01478"
"2019","240009001680","City Neighbors Hamilton","MD","Baltimore City Public Schools","Primary","Regular school","Yes","39.350482","-76.554826","01680"
"2019","240009001690","City Neighbors High","MD","Baltimore City Public Schools","High","Regular school","Yes","39.350482","-76.554826","01690"
"2019","240009000175","City Springs Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","Yes","39.2896","-76.5974","00175"
"2019","240009000176","Claremont School","MD","Baltimore City Public Schools","High","Special education school","No","39.3028","-76.5545","00176"
"2019","240048000804","Clarksburg Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.236717","-77.281747","00804"
"2019","240048001541","Clarksburg High","MD","Montgomery County Public Schools","High","Regular school","No","39.2258","-77.2661","01541"
"2019","240042000724","Clarksville Elementary","MD","Howard County Public Schools","Primary","Regular school","No","39.2187","-76.9291","00724"
"2019","240042000725","Clarksville Middle","MD","Howard County Public Schools","Middle","Regular school","No","39.1903","-76.9241","00725"
"2019","240066001259","Clear Spring Elementary","MD","Washingtion County Public Schools","Primary","Regular school","No","39.6568","-77.9338","01259"
"2019","240066001260","Clear Spring High","MD","Washingtion County Public Schools","High","Regular school","No","39.6576","-77.9369","01260"
"2019","240066001261","Clear Spring Middle","MD","Washingtion County Public Schools","Middle","Regular school","No","39.6583","-77.9361","01261"
"2019","240048001514","Clearspring Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.266221","-77.207381","01514"
"2019","240042001382","Clemens Crossing Elementary","MD","Howard County Public Schools","Primary","Regular school","No","39.1942","-76.8731","01382"
"2019","240051001010","Clinton Grove Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.7611","-76.9219","01010"
"2019","240048001494","Clopper Mill Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.159035","-77.262074","01494"
"2019","240048001524","Cloverly Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.1077","-76.9943","01524"
"2019","240012000366","Cockeysville Middle","MD","Baltimore County Public Schools","Middle","Regular school","No","39.4728","-76.6297","00366"
"2019","240048000806","Col. E. Brooke Lee Middle","MD","Montgomery County Public Schools","Middle","Regular school","No","39.0496","-77.0305","00806"
"2019","240048000808","Col. Zadok Magruder High","MD","Montgomery County Public Schools","High","Regular school","No","39.1313","-77.1183","00808"
"2019","240048000809","Cold Spring Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.0591","-77.1885","00809"
"2019","240012000367","Colgate Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.2946","-76.5186","00367"
"2019","240048000810","College Gardens Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.10245","-77.162721","00810"
"2019","240051001718","College Park Academy","MD","Prince Georges County Public Schools","High","Regular school","Yes","38.968034","-76.9274","01718"
"2019","240009000179","Collington Square Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.3073","-76.5867","00179"
"2019","240018000518","Colonel Richardson High School","MD","Caroline County Public Schools","High","Regular school","No","38.7548","-75.8282","00518"
"2019","240018000519","Colonel Richardson Middle School","MD","Caroline County Public Schools","Middle","Regular school","No","38.754614","-75.825743","00519"
"2019","240051001012","Columbia Park Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.9166","-76.8871","01012"
"2019","240009000180","Commodore John Rogers Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.2936","-76.5879","00180"
"2019","240051001067","Community Based Classrooms","MD","Prince Georges County Public Schools","High","Other/alternative school","No","38.940125","-76.930972","01067"
"2019","240051001013","Concord Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.8629","-76.9078","01013"
"2019","240009001302","ConneXions: A  Community Based Arts School","MD","Baltimore City Public Schools","High","Regular school","Yes","39.3183","-76.6644","01302"
"2019","240024000566","Conowingo Elementary","MD","Cecil County Public Schools","Primary","Regular school","No","39.6743","-76.1586","00566"
"2019","240051000510","Cool Spring Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","39.0023","-76.9736","00510"
"2019","240051001014","Cooper Lane Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.939593","-76.900218","01014"
"2019","240009001530","Coppin Academy","MD","Baltimore City Public Schools","High","Regular school","Yes","39.313072","-76.657443","01530"
"2019","240051001222","Cora L. Rice Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.903407","-76.875796","01222"
"2019","240006000059","Corkran Middle School","MD","Anne Arundel County Public Schools","Middle","Regular school","No","39.155009","-76.633617","00059"
"2019","240042001699","Cradlerock Elementary","MD","Howard County Public Schools","Primary","Regular school","No","39.19208","-76.842802","01699"
