ncessch,per_pupil_state,American Indian or Alaska Native,Asian,Black,Hispanic,Native Hawaiian or other Pacific Islander,Total,Two or more races,Unknown,White,year,school_name,state_location,lea_name,school_level,school_type,charter,latitude,longitude,school_id
510021000064.0,8818.0,4.0,3.0,110.0,9.0,2.0,444.0,30.0,0.0,286.0,2018,AMELON ELEM,VA,AMHERST CO PBLC SCHS,Primary,Regular school,No,37.469964,-79.117447,64
510021000065.0,10988.0,4.0,10.0,254.0,36.0,1.0,1157.0,94.0,0.0,758.0,2019,AMHERST COUNTY HIGH,VA,AMHERST CO PBLC SCHS,High,Regular school,No,37.5701,-79.0584,65
510021000065.0,10988.0,4.0,10.0,254.0,36.0,1.0,1157.0,94.0,0.0,758.0,2018,AMHERST COUNTY HIGH,VA,AMHERST CO PBLC SCHS,High,Regular school,No,37.570121,-79.058378,65
510021000067.0,9809.0,3.0,0.0,47.0,16.0,0.0,283.0,26.0,0.0,191.0,2019,AMHERST ELEM,VA,AMHERST CO PBLC SCHS,Primary,Regular school,No,37.5877,-79.0455,67
510021000067.0,9809.0,3.0,0.0,47.0,16.0,0.0,283.0,26.0,0.0,191.0,2018,AMHERST ELEM,VA,AMHERST CO PBLC SCHS,Primary,Regular school,No,37.587681,-79.045456,67
510021000066.0,9768.0,4.0,2.0,44.0,11.0,0.0,372.0,32.0,0.0,279.0,2019,AMHERST MIDDLE,VA,AMHERST CO PBLC SCHS,Middle,Regular school,No,37.5694,-79.032,66
510021000066.0,9768.0,4.0,2.0,44.0,11.0,0.0,372.0,32.0,0.0,279.0,2018,AMHERST MIDDLE,VA,AMHERST CO PBLC SCHS,Middle,Regular school,No,37.569384,-79.03204,66
510021000068.0,10208.0,3.0,1.0,61.0,12.0,0.0,335.0,30.0,0.0,228.0,2019,CENTRAL ELEM,VA,AMHERST CO PBLC SCHS,Primary,Regular school,No,37.5694,-79.0362,68
510021000068.0,10208.0,3.0,1.0,61.0,12.0,0.0,335.0,30.0,0.0,228.0,2018,CENTRAL ELEM,VA,AMHERST CO PBLC SCHS,Primary,Regular school,No,37.569395,-79.036218,68
510021000069.0,9147.0,4.0,3.0,22.0,16.0,0.0,335.0,25.0,0.0,265.0,2019,ELON ELEM,VA,AMHERST CO PBLC SCHS,Primary,Regular school,No,37.5136,-79.1957,69
510021000069.0,9147.0,4.0,3.0,22.0,16.0,0.0,335.0,25.0,0.0,265.0,2018,ELON ELEM,VA,AMHERST CO PBLC SCHS,Primary,Regular school,No,37.513606,-79.195684,69
510021000010.0,8819.0,6.0,0.0,131.0,30.0,0.0,433.0,31.0,0.0,235.0,2019,MADISON HEIGHTS ELEM,VA,AMHERST CO PBLC SCHS,Primary,Regular school,No,37.432,-79.1339,10
510021000010.0,8819.0,6.0,0.0,131.0,30.0,0.0,433.0,31.0,0.0,235.0,2018,MADISON HEIGHTS ELEM,VA,AMHERST CO PBLC SCHS,Primary,Regular school,No,37.432044,-79.133867,10
510021000072.0,9304.0,7.0,4.0,113.0,23.0,1.0,606.0,66.0,0.0,392.0,2019,MONELISON MIDDLE,VA,AMHERST CO PBLC SCHS,Middle,Regular school,No,37.4546,-79.1133,72
510021000072.0,9304.0,7.0,4.0,113.0,23.0,1.0,606.0,66.0,0.0,392.0,2018,MONELISON MIDDLE,VA,AMHERST CO PBLC SCHS,Middle,Regular school,No,37.454634,-79.113283,72
510021000075.0,10302.0,0.0,0.0,15.0,2.0,0.0,113.0,2.0,0.0,94.0,2019,TEMPERANCE ELEM,VA,AMHERST CO PBLC SCHS,Primary,Regular school,No,37.6931,-79.0818,75
510021000075.0,10302.0,0.0,0.0,15.0,2.0,0.0,113.0,2.0,0.0,94.0,2018,TEMPERANCE ELEM,VA,AMHERST CO PBLC SCHS,Primary,Regular school,No,37.693052,-79.081755,75
510024000076.0,9744.0,0.0,3.0,146.0,16.0,0.0,689.0,41.0,0.0,483.0,2019,APPOMATTOX COUNTY HIGH,VA,APPOMATTOX CO PBLC SCHS,High,Regular school,No,37.344787,-78.826184,76
510024000076.0,9744.0,0.0,3.0,146.0,16.0,0.0,689.0,41.0,0.0,483.0,2018,APPOMATTOX COUNTY HIGH,VA,APPOMATTOX CO PBLC SCHS,High,Regular school,No,37.344787,-78.826184,76
510024000077.0,8791.0,0.0,1.0,124.0,18.0,0.0,509.0,55.0,0.0,311.0,2019,APPOMATTOX ELEM,VA,APPOMATTOX CO PBLC SCHS,Primary,Regular school,No,37.35237,-78.838051,77
510024000077.0,8791.0,0.0,1.0,124.0,18.0,0.0,509.0,55.0,0.0,311.0,2018,APPOMATTOX ELEM,VA,APPOMATTOX CO PBLC SCHS,Primary,Regular school,No,37.35237,-78.838051,77
510024000078.0,9289.0,0.0,1.0,113.0,14.0,0.0,469.0,39.0,0.0,302.0,2019,APPOMATTOX MIDDLE,VA,APPOMATTOX CO PBLC SCHS,Middle,Regular school,No,37.3557,-78.8251,78
510024000078.0,9289.0,0.0,1.0,113.0,14.0,0.0,469.0,39.0,0.0,302.0,2018,APPOMATTOX MIDDLE,VA,APPOMATTOX CO PBLC SCHS,Middle,Regular school,No,37.355668,-78.82511,78
510024000079.0,8608.0,0.0,2.0,127.0,20.0,0.0,554.0,53.0,0.0,352.0,2019,APPOMATTOX PRIMARY,VA,APPOMATTOX CO PBLC SCHS,Primary,Regular school,No,37.3595,-78.8341,79
510024000079.0,8608.0,0.0,2.0,127.0,20.0,0.0,554.0,53.0,0.0,352.0,2018,APPOMATTOX PRIMARY,VA,APPOMATTOX CO PBLC SCHS,Primary,Regular school,No,37.359502,-78.834054,79
510027000081.0,18173.0,3.0,72.0,85.0,224.0,1.0,671.0,40.0,0.0,246.0,2019,ABINGDON ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8397,-77.0957,81
510027000081.0,18173.0,3.0,72.0,85.0,224.0,1.0,671.0,40.0,0.0,246.0,2018,ABINGDON ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.839651,-77.095719,81
510027000094.0,19528.0,0.0,75.0,57.0,209.0,2.0,636.0,40.0,0.0,253.0,2019,ALICE WEST FLEET ELEMENTARY,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.87029,-77.097909,94
510027000094.0,19528.0,0.0,75.0,57.0,209.0,2.0,636.0,40.0,0.0,253.0,2018,HENRY ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.866124,-77.089329,94
510027002875.0,6937.0,1.0,12.0,8.0,131.0,0.0,157.0,2.0,0.0,3.0,2019,ARLINGTON COMMUNITY HIGH,VA,ARLINGTON CO PBLC SCHS,High,Regular school,No,38.86481,-77.088591,2875
510027002875.0,6937.0,1.0,12.0,8.0,131.0,0.0,157.0,2.0,0.0,3.0,2018,ARLINGTON COMMUNITY HIGH,VA,ARLINGTON CO PBLC SCHS,High,Regular school,No,38.86481,-77.088591,2875
510027000104.0,18069.0,0.0,113.0,86.0,84.0,0.0,560.0,61.0,0.0,216.0,2019,ARLINGTON TRADITIONAL,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8799,-77.1219,104
510027000104.0,18069.0,0.0,113.0,86.0,84.0,0.0,560.0,61.0,0.0,216.0,2018,ARLINGTON TRADITIONAL,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.879935,-77.12189,104
510027000082.0,17609.0,3.0,91.0,37.0,130.0,2.0,772.0,77.0,0.0,432.0,2019,ASHLAWN ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8729,-77.1359,82
510027000082.0,17609.0,3.0,91.0,37.0,130.0,2.0,772.0,77.0,0.0,432.0,2018,ASHLAWN ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.872932,-77.135861,82
510027000083.0,22810.0,0.0,25.0,52.0,223.0,0.0,434.0,19.0,0.0,115.0,2019,BARCROFT ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8619,-77.1078,83
510027000083.0,22810.0,0.0,25.0,52.0,223.0,0.0,434.0,19.0,0.0,115.0,2018,BARCROFT ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.861851,-77.107787,83
510027000084.0,19410.0,3.0,36.0,44.0,274.0,0.0,561.0,31.0,0.0,173.0,2019,BARRETT ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8731,-77.1122,84
510027000084.0,19410.0,3.0,36.0,44.0,274.0,0.0,561.0,31.0,0.0,173.0,2018,BARRETT ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.873051,-77.112214,84
510027001940.0,19349.0,1.0,41.0,69.0,164.0,0.0,444.0,34.0,0.0,135.0,2019,CAMPBELL ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8583,-77.1259,1940
510027001940.0,19349.0,1.0,41.0,69.0,164.0,0.0,444.0,34.0,0.0,135.0,2018,CAMPBELL ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.858267,-77.125937,1940
510027000101.0,15728.0,0.0,42.0,29.0,73.0,0.0,791.0,82.0,0.0,565.0,2019,MCKINLEY ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8786,-77.1468,101
510027000101.0,15728.0,0.0,42.0,29.0,73.0,0.0,791.0,82.0,0.0,565.0,2018,MCKINLEY ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.878619,-77.146799,101
510027000093.0,19266.0,4.0,65.0,75.0,418.0,0.0,617.0,16.0,0.0,39.0,2019,CARLIN SPRINGS ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.863,-77.1321,93
510027000093.0,19266.0,4.0,65.0,75.0,418.0,0.0,617.0,16.0,0.0,39.0,2018,CARLIN SPRINGS ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.863037,-77.132133,93
510027002404.0,17363.0,2.0,19.0,35.0,401.0,0.0,750.0,38.0,0.0,255.0,2019,CLAREMONT IMMERSION,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8477,-77.1058,2404
510027002404.0,17363.0,2.0,19.0,35.0,401.0,0.0,750.0,38.0,0.0,255.0,2018,CLAREMONT IMMERSION,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.847726,-77.105753,2404
510027003006.0,17135.0,0.0,36.0,13.0,62.0,0.0,594.0,65.0,0.0,418.0,2019,DISCOVERY ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.908536,-77.147186,3006
510027003006.0,17135.0,0.0,36.0,13.0,62.0,0.0,594.0,65.0,0.0,418.0,2018,DISCOVERY ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.908536,-77.147186,3006
510027000087.0,20178.0,5.0,48.0,178.0,214.0,1.0,673.0,49.0,0.0,178.0,2019,DR. CHARLES R. DREW ELEMENTARY,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8483,-77.0868,87
510027000087.0,20178.0,5.0,48.0,178.0,214.0,1.0,673.0,49.0,0.0,178.0,2018,DREW MODEL ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.848342,-77.086832,87
510027000090.0,18484.0,5.0,29.0,27.0,376.0,2.0,718.0,35.0,0.0,244.0,2019,FRANCIS SCOTT KEY ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8923,-77.087,90
510027000090.0,18484.0,5.0,29.0,27.0,376.0,2.0,718.0,35.0,0.0,244.0,2018,FRANCIS SCOTT KEY ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.892295,-77.086989,90
510027000092.0,18399.0,0.0,62.0,47.0,97.0,0.0,586.0,46.0,0.0,334.0,2019,GLEBE ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8926,-77.1212,92
510027000092.0,18399.0,0.0,62.0,47.0,97.0,0.0,586.0,46.0,0.0,334.0,2018,GLEBE ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.892575,-77.121177,92
510027000752.0,18177.0,4.0,76.0,160.0,393.0,0.0,1063.0,51.0,0.0,379.0,2019,GUNSTON MIDDLE,VA,ARLINGTON CO PBLC SCHS,Middle,Regular school,No,38.848,-77.0694,752
510027000752.0,18177.0,4.0,76.0,160.0,393.0,0.0,1063.0,51.0,0.0,379.0,2018,GUNSTON MIDDLE,VA,ARLINGTON CO PBLC SCHS,Middle,Regular school,No,38.848011,-77.06944,752
510027001900.0,20801.0,2.0,124.0,129.0,153.0,0.0,538.0,25.0,0.0,105.0,2019,HOFFMAN-BOSTON ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8616,-77.0717,1900
510027001900.0,20801.0,2.0,124.0,129.0,153.0,0.0,538.0,25.0,0.0,105.0,2018,HOFFMAN-BOSTON ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.861625,-77.071665,1900
510027001067.0,16719.0,1.0,168.0,69.0,44.0,0.0,682.0,70.0,0.0,330.0,2019,ARLINGTON SCIENCE FOCUS,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8902,-77.1024,1067
510027001067.0,16719.0,1.0,168.0,69.0,44.0,0.0,682.0,70.0,0.0,330.0,2018,ARLINGTON SCIENCE FOCUS,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.890156,-77.102404,1067
510027000097.0,17110.0,0.0,30.0,9.0,41.0,0.0,602.0,40.0,0.0,482.0,2019,JAMESTOWN ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.9171,-77.1398,97
510027000097.0,17110.0,0.0,30.0,9.0,41.0,0.0,602.0,40.0,0.0,482.0,2018,JAMESTOWN ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.917079,-77.139752,97
510027000098.0,18686.0,5.0,139.0,205.0,396.0,2.0,1187.0,50.0,0.0,390.0,2019,JEFFERSON MIDDLE,VA,ARLINGTON CO PBLC SCHS,Middle,Regular school,No,38.8699,-77.0965,98
510027000098.0,18686.0,5.0,139.0,205.0,396.0,2.0,1187.0,50.0,0.0,390.0,2018,JEFFERSON MIDDLE,VA,ARLINGTON CO PBLC SCHS,Middle,Regular school,No,38.86992,-77.096541,98
510027000099.0,19509.0,6.0,76.0,99.0,485.0,1.0,1002.0,43.0,0.0,292.0,2019,KENMORE MIDDLE,VA,ARLINGTON CO PBLC SCHS,Middle,Regular school,No,38.8654,-77.1303,99
510027000099.0,19509.0,6.0,76.0,99.0,485.0,1.0,1002.0,43.0,0.0,292.0,2018,KENMORE MIDDLE,VA,ARLINGTON CO PBLC SCHS,Middle,Regular school,No,38.865421,-77.130316,99
510027000100.0,19722.0,1.0,56.0,77.0,145.0,1.0,631.0,52.0,0.0,299.0,2019,LONG BRANCH ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8752,-77.0892,100
510027000100.0,19722.0,1.0,56.0,77.0,145.0,1.0,631.0,52.0,0.0,299.0,2018,LONG BRANCH ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.875173,-77.08915,100
510027000102.0,18501.0,0.0,32.0,4.0,39.0,0.0,499.0,47.0,0.0,377.0,2019,NOTTINGHAM ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.9005,-77.1512,102
510027000102.0,18501.0,0.0,32.0,4.0,39.0,0.0,499.0,47.0,0.0,377.0,2018,NOTTINGHAM ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.900541,-77.151185,102
510027000103.0,17211.0,4.0,95.0,143.0,119.0,2.0,784.0,50.0,0.0,371.0,2019,OAKRIDGE ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8504,-77.0704,103
510027000103.0,17211.0,4.0,95.0,143.0,119.0,2.0,784.0,50.0,0.0,371.0,2018,OAKRIDGE ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.850432,-77.070369,103
510027000013.0,20760.0,1.0,72.0,96.0,222.0,1.0,452.0,12.0,0.0,48.0,2019,RANDOLPH ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8566,-77.0985,13
510027000013.0,20760.0,1.0,72.0,96.0,222.0,1.0,452.0,12.0,0.0,48.0,2018,RANDOLPH ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.856591,-77.098463,13
510027000107.0,17010.0,1.0,105.0,51.0,193.0,0.0,1328.0,91.0,0.0,887.0,2019,SWANSON MIDDLE,VA,ARLINGTON CO PBLC SCHS,Middle,Regular school,No,38.883,-77.1391,107
510027000107.0,17010.0,1.0,105.0,51.0,193.0,0.0,1328.0,91.0,0.0,887.0,2018,SWANSON MIDDLE,VA,ARLINGTON CO PBLC SCHS,Middle,Regular school,No,38.882968,-77.139062,107
510027000108.0,17855.0,1.0,44.0,18.0,37.0,0.0,663.0,64.0,0.0,499.0,2019,TAYLOR ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.9068,-77.1138,108
510027000108.0,17855.0,1.0,44.0,18.0,37.0,0.0,663.0,64.0,0.0,499.0,2018,TAYLOR ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.906759,-77.113787,108
510027000110.0,17921.0,0.0,20.0,9.0,36.0,0.0,531.0,40.0,0.0,426.0,2019,TUCKAHOE ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.8925,-77.1594,110
510027000110.0,17921.0,0.0,20.0,9.0,36.0,0.0,531.0,40.0,0.0,426.0,2018,TUCKAHOE ELEM,VA,ARLINGTON CO PBLC SCHS,Primary,Regular school,No,38.892463,-77.159384,110
510027000111.0,16699.0,7.0,197.0,451.0,1026.0,3.0,2339.0,103.0,0.0,552.0,2019,WAKEFIELD HIGH,VA,ARLINGTON CO PBLC SCHS,High,Regular school,No,38.8472,-77.1094,111
510027000111.0,16699.0,7.0,197.0,451.0,1026.0,3.0,2339.0,103.0,0.0,552.0,2018,WAKEFIELD HIGH,VA,ARLINGTON CO PBLC SCHS,High,Regular school,No,38.847182,-77.109437,111
510027000112.0,16168.0,4.0,250.0,198.0,786.0,0.0,2482.0,147.0,0.0,1097.0,2019,WASHINGTON LIBERTY HIGH,VA,ARLINGTON CO PBLC SCHS,High,Regular school,No,38.8878,-77.1103,112
510027000112.0,16168.0,4.0,250.0,198.0,786.0,0.0,2482.0,147.0,0.0,1097.0,2018,WASHINGTON LEE HIGH,VA,ARLINGTON CO PBLC SCHS,High,Regular school,No,38.887821,-77.110298,112
510027000113.0,16972.0,3.0,96.0,69.0,171.0,3.0,1379.0,90.0,0.0,947.0,2019,WILLIAMSBURG MIDDLE,VA,ARLINGTON CO PBLC SCHS,Middle,Regular school,No,38.9095,-77.1473,113
510027000113.0,16972.0,3.0,96.0,69.0,171.0,3.0,1379.0,90.0,0.0,947.0,2018,WILLIAMSBURG MIDDLE,VA,ARLINGTON CO PBLC SCHS,Middle,Regular school,No,38.909495,-77.147271,113
510027000115.0,15875.0,4.0,172.0,125.0,339.0,0.0,2308.0,154.0,0.0,1514.0,2019,YORKTOWN HIGH,VA,ARLINGTON CO PBLC SCHS,High,Regular school,No,38.90309,-77.139721,115
510027000115.0,15875.0,4.0,172.0,125.0,339.0,0.0,2308.0,154.0,0.0,1514.0,2018,YORKTOWN HIGH,VA,ARLINGTON CO PBLC SCHS,High,Regular school,No,38.90309,-77.139721,115
510030000117.0,12731.0,0.0,0.0,1.0,9.0,0.0,485.0,6.0,0.0,469.0,2019,BUFFALO GAP HIGH,VA,AUGUSTA CO PBLC SCHS,High,Regular school,No,38.1941,-79.218,117
510030000117.0,12731.0,0.0,0.0,1.0,9.0,0.0,485.0,6.0,0.0,469.0,2018,BUFFALO GAP HIGH,VA,AUGUSTA CO PBLC SCHS,High,Regular school,No,38.19412,-79.217968,117
510030000118.0,10499.0,2.0,6.0,20.0,28.0,0.0,708.0,38.0,0.0,614.0,2019,CASSELL ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.131,-78.8715,118
510030000118.0,10499.0,2.0,6.0,20.0,28.0,0.0,708.0,38.0,0.0,614.0,2018,CASSELL ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.13097,-78.87154,118
510030000119.0,11365.0,0.0,0.0,4.0,7.0,0.0,401.0,11.0,0.0,379.0,2019,CHURCHVILLE ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.2223,-79.1603,119
510030000119.0,11365.0,0.0,0.0,4.0,7.0,0.0,401.0,11.0,0.0,379.0,2018,CHURCHVILLE ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.222266,-79.160262,119
510030000120.0,13946.0,2.0,0.0,0.0,6.0,0.0,154.0,10.0,0.0,136.0,2019,CRAIGSVILLE ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.082,-79.3807,120
510030000120.0,13946.0,2.0,0.0,0.0,6.0,0.0,154.0,10.0,0.0,136.0,2018,CRAIGSVILLE ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.081952,-79.380661,120
510030001080.0,11300.0,1.0,5.0,14.0,49.0,0.0,779.0,32.0,0.0,678.0,2019,EDWARD G CLYMORE ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.2462,-78.9763,1080
510030001080.0,11300.0,1.0,5.0,14.0,49.0,0.0,779.0,32.0,0.0,678.0,2018,EDWARD G CLYMORE ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.246191,-78.97633,1080
510030000124.0,11606.0,1.0,10.0,12.0,61.0,0.0,788.0,13.0,0.0,691.0,2019,FT DEFIANCE HIGH,VA,AUGUSTA CO PBLC SCHS,High,Regular school,No,38.2471,-78.9738,124
510030000124.0,11606.0,1.0,10.0,12.0,61.0,0.0,788.0,13.0,0.0,691.0,2018,FT DEFIANCE HIGH,VA,AUGUSTA CO PBLC SCHS,High,Regular school,No,38.247109,-78.973756,124
510030001901.0,10904.0,1.0,5.0,9.0,24.0,2.0,408.0,20.0,0.0,347.0,2019,GUY K STUMP ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.03,-79.0349,1901
510030001901.0,10904.0,1.0,5.0,9.0,24.0,2.0,408.0,20.0,0.0,347.0,2018,GUY K STUMP ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.030024,-79.034856,1901
510030000127.0,12834.0,1.0,0.0,11.0,25.0,0.0,275.0,4.0,0.0,234.0,2019,NORTH RIVER ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.3147,-79.079,127
510030000127.0,12834.0,1.0,0.0,11.0,25.0,0.0,275.0,4.0,0.0,234.0,2018,NORTH RIVER ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.314711,-79.079019,127
510030000128.0,10547.0,2.0,9.0,17.0,20.0,0.0,710.0,23.0,0.0,639.0,2019,RIVERHEADS ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.036003,-79.141368,128
510030000128.0,10547.0,2.0,9.0,17.0,20.0,0.0,710.0,23.0,0.0,639.0,2018,RIVERHEADS ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.036003,-79.141368,128
510030000129.0,12658.0,2.0,3.0,10.0,8.0,1.0,457.0,11.0,0.0,422.0,2019,RIVERHEADS HIGH,VA,AUGUSTA CO PBLC SCHS,High,Regular school,No,38.0328,-79.1401,129
510030000129.0,12658.0,2.0,3.0,10.0,8.0,1.0,457.0,11.0,0.0,422.0,2018,RIVERHEADS HIGH,VA,AUGUSTA CO PBLC SCHS,High,Regular school,No,38.03278,-79.140057,129
510030000131.0,11118.0,3.0,10.0,27.0,42.0,1.0,599.0,49.0,0.0,467.0,2019,STUARTS DRAFT ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.0473,-79.0078,131
510030000131.0,11118.0,3.0,10.0,27.0,42.0,1.0,599.0,49.0,0.0,467.0,2018,STUARTS DRAFT ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.047319,-79.00783,131
510030000132.0,12101.0,2.0,7.0,20.0,33.0,0.0,706.0,26.0,0.0,618.0,2019,STUARTS DRAFT HIGH,VA,AUGUSTA CO PBLC SCHS,High,Regular school,No,38.046556,-79.012867,132
510030000132.0,12101.0,2.0,7.0,20.0,33.0,0.0,706.0,26.0,0.0,618.0,2018,STUARTS DRAFT HIGH,VA,AUGUSTA CO PBLC SCHS,High,Regular school,No,38.046556,-79.012867,132
510030000137.0,10384.0,3.0,13.0,34.0,62.0,2.0,680.0,50.0,0.0,516.0,2019,WILSON ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.1143,-78.9903,137
510030000137.0,10384.0,3.0,13.0,34.0,62.0,2.0,680.0,50.0,0.0,516.0,2018,WILSON ELEM,VA,AUGUSTA CO PBLC SCHS,Primary,Regular school,No,38.114338,-78.990334,137
510030000138.0,11468.0,3.0,6.0,40.0,50.0,1.0,785.0,27.0,0.0,658.0,2019,WILSON MEMORIAL HIGH,VA,AUGUSTA CO PBLC SCHS,High,Regular school,No,38.1211,-78.9847,138
510030000138.0,11468.0,3.0,6.0,40.0,50.0,1.0,785.0,27.0,0.0,658.0,2018,WILSON MEMORIAL HIGH,VA,AUGUSTA CO PBLC SCHS,High,Regular school,No,38.121056,-78.984679,138
510033000139.0,17709.0,1.0,1.0,6.0,4.0,2.0,202.0,8.0,0.0,180.0,2019,BATH COUNTY HIGH,VA,BATH CO PBLC SCHS,High,Regular school,No,38.0339,-79.7947,139
510033000139.0,17709.0,1.0,1.0,6.0,4.0,2.0,202.0,8.0,0.0,180.0,2018,BATH COUNTY HIGH,VA,BATH CO PBLC SCHS,High,Regular school,No,38.0339,-79.7947,139
510033000140.0,15838.0,0.0,0.0,2.0,5.0,0.0,142.0,3.0,0.0,132.0,2019,MILLBORO ELEM,VA,BATH CO PBLC SCHS,Primary,Regular school,No,37.9774,-79.6063,140
510033000140.0,15838.0,0.0,0.0,2.0,5.0,0.0,142.0,3.0,0.0,132.0,2018,MILLBORO ELEM,VA,BATH CO PBLC SCHS,Primary,Regular school,No,37.977419,-79.606265,140
510033000141.0,14818.0,0.0,2.0,11.0,3.0,0.0,199.0,5.0,0.0,178.0,2019,VALLEY ELEM,VA,BATH CO PBLC SCHS,Primary,Regular school,No,37.9731,-79.8523,141
510033000141.0,14818.0,0.0,2.0,11.0,3.0,0.0,199.0,5.0,0.0,178.0,2018,VALLEY ELEM,VA,BATH CO PBLC SCHS,Primary,Regular school,No,37.97311,-79.852333,141
510036002141.0,10028.0,2.0,3.0,87.0,17.0,0.0,475.0,34.0,0.0,332.0,2019,BEDFORD ELEM,VA,BEDFORD CO PBLC SCHS,Primary,Regular school,No,37.326326,-79.535845,2141
510036002141.0,10028.0,2.0,3.0,87.0,17.0,0.0,475.0,34.0,0.0,332.0,2018,BEDFORD ELEM,VA,BEDFORD CO PBLC SCHS,Primary,Regular school,No,37.326326,-79.535845,2141
510036000144.0,10732.0,2.0,3.0,71.0,10.0,1.0,281.0,18.0,0.0,176.0,2019,BEDFORD PRIMARY,VA,BEDFORD CO PBLC SCHS,Primary,Regular school,No,37.3406,-79.5319,144
510036000144.0,10732.0,2.0,3.0,71.0,10.0,1.0,281.0,18.0,0.0,176.0,2018,BEDFORD PRIMARY,VA,BEDFORD CO PBLC SCHS,Primary,Regular school,No,37.340594,-79.531948,144
