year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,enrollment
"2018","450000100148","Trenton High","SC","Dept Of Correction N04","Secondary","Other/alternative school","No","63"
"2018","450000100238","Turbeville High","SC","Dept Of Correction N04","Secondary","Other/alternative school","No","156"
"2018","450000100255","Tyger River High","SC","Dept Of Correction N04","Secondary","Other/alternative school","No","41"
"2018","450375001612","Union County Career and Technology Center","SC","Union 01","High","Vocational school","No","0"
"2018","450375001092","Union County High","SC","Union 01","High","Regular school","No","1068"
"2018","450258001712","Van Wyck Elementary School","SC","Lancaster 01","Primary","Regular school","No","649"
"2018","450315000855","Vance-Providence Elementary","SC","Orangeburg 03","Primary","Regular school","No","243"
"2018","450090000103","Varennes Elementary","SC","Anderson 05","Primary","Regular school","No","358"
"2018","450243000607","Varnville Elementary","SC","Hampton 01","Primary","Regular school","No","296"
"2018","450390901699","Virtus Academy of South Carolina","SC","Charter Institute at Erskine","Primary","Regular school","Yes","183"
"2018","450336000946","W. A. Perry Middle","SC","Richland 01","Middle","Regular school","No","350"
"2018","450144000204","W. B. Goodwin Elementary","SC","Charleston 01","Primary","Regular school","No","488"
"2018","450387001147","W. C. Sullivan Middle","SC","York 03","Middle","Regular school","No","834"
"2018","450207000410","W. E. Parker Elementary","SC","Edgefield 01","Primary","Regular school","No","432"
"2018","450336001299","W. G. Sanders Middle","SC","Richland 01","Middle","Regular school","No","507"
"2018","450366001047","W. Herbert Chapman Elementary","SC","Spartanburg 07","Missing/not reported","Regular school","No",""
"2018","450336000954","W.J. Keenan High","SC","Richland 01","High","Regular school","No","701"
"2018","450378001094","W.M. Anderson Primary","SC","Williamsburg 01","Primary","Regular school","No","438"
"2018","450249000629","Waccamaw Elementary","SC","Horry 01","Primary","Regular school","No","857"
"2018","450228000480","Waccamaw Elementary","SC","Georgetown 01","Primary","Regular school","No","538"
"2018","450228001440","Waccamaw High","SC","Georgetown 01","High","Regular school","No","865"
"2018","450228001518","Waccamaw Intermediate","SC","Georgetown 01","Middle","Regular school","No","473"
"2018","450228000739","Waccamaw Middle","SC","Georgetown 01","Middle","Regular school","No","402"
"2018","450243000610","Wade Hampton High","SC","Hampton 01","High","Regular school","No","620"
"2018","450231000566","Wade Hampton High","SC","Greenville 01","High","Regular school","No","1797"
"2018","450072000057","Wagener-Sally High","SC","Aiken 01","High","Regular school","No","276"
"2018","450306000834","Walhalla Elementary","SC","Oconee 01","Primary","Regular school","No","589"
"2018","450306000842","Walhalla High","SC","Oconee 01","High","Regular school","No","1136"
"2018","450306001288","Walhalla Middle","SC","Oconee 01","Middle","Regular school","No","877"
"2018","450180000329","Walker-Gamble Elementary","SC","Clarendon 03","Primary","Regular school","No","578"
"2018","450297001433","Wallace Elementary/Middle","SC","Marlboro 01","Primary","Regular school","No","474"
"2018","450213000437","Wallace Gregg Elementary","SC","Florence 01","Primary","Regular school","No","383"
"2018","450144000261","Wando High","SC","Charleston 01","High","Regular school","No","3956"
"2018","450237000598","Ware Shoals Elementary Middle","SC","Greenwood 51","Middle","Regular school","No","282"
"2018","450237000601","Ware Shoals High","SC","Greenwood 51","High","Regular school","No","256"
"2018","450237000599","Ware Shoals Primary","SC","Greenwood 51","Primary","Regular school","No","408"
"2018","450072000040","Warrenville Elementary","SC","Aiken 01","Primary","Regular school","No","455"
"2018","450231000576","Washington Center","SC","Greenville 01","Other","Special education school","No","124"
"2018","450186000365","Washington St. Elementary","SC","Darlington 01","Primary","Regular school","No","284"
"2018","450255000009","Wateree Elementary","SC","Kershaw 01","Primary","Regular school","No","691"
"2018","450000101423","Wateree River High","SC","Dept Of Correction N04","Secondary","Other/alternative school","No","6"
"2018","450261000558","Waterloo Elementary","SC","Laurens 55","Primary","Regular school","No","265"
"2018","450249000901","Waterway Elementary","SC","Horry 01","Primary","Regular school","No","692"
"2018","450336000638","Watkins-Nance Elementary","SC","Richland 01","Primary","Regular school","No","368"
"2018","450336000935","Webber School","SC","Richland 01","Primary","Regular school","No","250"
"2018","450231000536","Welcome Elementary","SC","Greenville 01","Primary","Regular school","No","674"
"2018","450360001021","Wellford Academy of Science and Technology","SC","Spartanburg 05","Primary","Regular school","No","464"
"2018","450144000548","West Ashley High","SC","Charleston 01","High","Regular school","No","1714"
"2018","450144000707","West Ashley Middle","SC","Charleston 01","Middle","Regular school","No","610"
"2018","450333000894","West End Elementary","SC","Pickens 01","Primary","Regular school","No","680"
"2018","450213000443","West Florence High","SC","Florence 01","High","Regular school","No","1720"
"2018","450186000364","West Hartsville Elementary","SC","Darlington 01","Primary","Regular school","No","212"
"2018","450267000712","West Lee Elementary","SC","Lee 01","Primary","Regular school","No","157"
"2018","450090001515","West Market School of Early Education","SC","Anderson 05","Prekindergarten","Regular school","No","197"
"2018","450306001477","West Oak Middle","SC","Oconee 01","Middle","Regular school","No","698"
"2018","450078000070","West Pelzer Elementary","SC","Anderson 01","Primary","Regular school","No","421"
"2018","450363001032","West View Elementary","SC","Spartanburg 06","Primary","Regular school","No","785"
"2018","450306001357","West-Oak High","SC","Oconee 01","High","Regular school","No","817"
"2018","450231000539","Westcliffe Elementary","SC","Greenville 01","Primary","Regular school","No","297"
"2018","450306000835","Westminster Elementary","SC","Oconee 01","Primary","Regular school","No","447"
"2018","450090000113","Westside High","SC","Anderson 05","High","Regular school","No","1690"
"2018","450117000167","Westview Elementary","SC","Berkeley 01","Primary","Regular school","No","576"
"2018","450234000871","Westview Middle","SC","Greenwood 50","Middle","Regular school","No","666"
"2018","450117001210","Westview Middle","SC","Berkeley 01","Middle","Regular school","No","852"
"2018","450117000704","Westview Primary","SC","Berkeley 01","Primary","Regular school","No","722"
"2018","450069001379","Westwood Elementary","SC","Abbeville 60","Primary","Regular school","No","365"
"2018","450339001606","Westwood High","SC","Richland 02","High","Regular school","No","1465"
"2018","450111001550","Whale Branch Early College High","SC","Beaufort 01","High","Regular school","No","444"
"2018","450111000392","Whale Branch Elementary","SC","Beaufort 01","Primary","Regular school","No","486"
"2018","450111000422","Whale Branch Middle","SC","Beaufort 01","Middle","Regular school","No","354"
"2018","450270001429","White Knoll Elementary","SC","Lexington 01","Primary","Regular school","No","713"
"2018","450270000582","White Knoll High","SC","Lexington 01","High","Regular school","No","1948"
"2018","450270000015","White Knoll Middle","SC","Lexington 01","Middle","Regular school","No","791"
"2018","450090000106","Whitehall Elementary","SC","Anderson 05","Primary","Regular school","No","506"
"2018","450117000166","Whitesville Elementary","SC","Berkeley 01","Primary","Regular school","No","885"
"2018","450303000059","Whitmire Community School (Elementary)","SC","Newberry 01","Primary","Regular school","No","237"
"2018","450303000820","Whitmire Community School (High)","SC","Newberry 01","High","Regular school","No","305"
"2018","450321000869","Whittaker Elementary","SC","Orangeburg 05","Primary","Regular school","No","466"
"2018","450249001178","Whittemore Park Middle","SC","Horry 01","Middle","Regular school","No","784"
"2018","450390201061","Wilder Elementary","SC","Sumter 01","Primary","Regular school","No","426"
"2018","450321001370","William J. Clark Middle","SC","Orangeburg 05","Middle","Regular school","No","721"
"2018","450201001488","William M. Reeves Elementary","SC","Dorchester 02","Primary","Regular school","No","956"
"2018","450000200444","William Memorial Elementary","SC","Dorchester 04","Primary","Regular school","No","707"
"2018","450213000441","Williams Middle","SC","Florence 01","Middle","Regular school","No","715"
"2018","450105000129","Williston-Elko High","SC","Barnwell 29","High","Regular school","No","245"
"2018","450105001327","Williston-Elko Middle","SC","Barnwell 29","Middle","Regular school","No","197"
"2018","450390201062","Willow Drive Elementary","SC","Sumter 01","Primary","Regular school","No","609"
"2018","450342001187","Willow Lane School","SC","Dept of Juvenile Justice","High","Other/alternative school","No","133"
"2018","450213000442","Wilson High","SC","Florence 01","High","Regular school","No","1232"
"2018","450339000972","Windsor Elementary","SC","Richland 02","Primary","Regular school","No","573"
"2018","450201001447","Windsor Hill Arts Infused Elementary","SC","Dorchester 02","Primary","Regular school","No","846"
"2018","450234000592","Woodfields Elementary","SC","Greenwood 50","Primary","Regular school","No","613"
"2018","450231000540","Woodland Elementary","SC","Greenville 01","Primary","Regular school","No","1081"
"2018","450363001033","Woodland Heights Elementary","SC","Spartanburg 06","Primary","Regular school","No","398"
"2018","450000200445","Woodland High","SC","Dorchester 04","High","Regular school","No","664"
"2018","450231000574","Woodmont High","SC","Greenville 01","High","Regular school","No","1737"
"2018","450231001337","Woodmont Middle","SC","Greenville 01","Middle","Regular school","No","696"
"2018","450357001013","Woodruff Elementary","SC","Spartanburg 04","Primary","Regular school","No","651"
"2018","450357001015","Woodruff High","SC","Spartanburg 04","High","Regular school","No","764"
"2018","450357001014","Woodruff Middle","SC","Spartanburg 04","Middle","Regular school","No","635"
"2018","450357001012","Woodruff Primary","SC","Spartanburg 04","Primary","Regular school","No","844"
"2018","450078001325","Wren Elementary","SC","Anderson 01","Primary","Regular school","No","533"
"2018","450078000077","Wren High","SC","Anderson 01","High","Regular school","No","1094"
"2018","450078001203","Wren Middle","SC","Anderson 01","Middle","Regular school","No","870"
"2018","450081000081","Wright Elementary","SC","Anderson 02","Primary","Regular school","No","225"
"2018","450069000010","Wright Middle","SC","Abbeville 60","Middle","Regular school","No","375"
"2018","450381001122","York Comprehensive High","SC","York 01","High","Regular school","No","1520"
"2018","450381001557","York Intermediate","SC","York 01","Middle","Regular school","No","638"
"2018","450381001412","York Middle","SC","York 01","Middle","Regular school","No","799"
